Id,Price
10720,159061.70753579526
4253,311503.5355840174
10857,106199.0795230541
6254,209363.54378157255
14681,224315.7947248908
8080,142964.9826806191
8006,170926.4833933358
13135,315187.8444348324
4527,213913.69189917043
12688,222656.2223237504
15920,122937.45878306143
16786,117891.45847367843
16637,172299.17587878247
949,147063.88428958016
10696,282558.02976016706
605,244049.07241741475
10819,207880.14104467444
9490,175959.3653336624
1813,242038.69312455022
15958,306415.3738497522
10873,375556.71328853746
14381,221228.74193710738
5745,131919.1575544235
286,225375.39704639243
14799,262009.8281103833
437,173797.92875250045
12172,125343.91115026703
8534,132424.1202603115
14463,390756.6677151233
13672,174244.11808345324
6720,211457.17297051603
16057,211886.5617844823
2659,415223.99833193084
11649,182228.6940423628
4478,127435.29040422151
555,375100.98524699395
4819,270469.00094094285
15188,263502.02605859237
16115,188965.24375333526
11427,105831.77820585364
15483,139596.52449366043
829,176745.23606836353
13576,297370.5195867934
13810,239737.7852921453
1052,149321.12390052326
10673,179388.07572994952
8525,360004.4279465859
13154,268538.69166837557
13856,180298.99811709987
5125,263802.40521186404
5551,322917.96050464234
14262,209185.85315446646
8872,152302.12692430778
10341,257083.3894890369
7231,161128.85532826872
10950,228595.38646933474
4031,150443.80690268968
13852,133951.59494952287
5886,269527.1959564427
859,384490.2696747762
9436,190305.3280087475
13638,248427.3692883851
15337,212788.67111620738
5506,250845.02190639343
13550,104075.93066069025
12630,151497.84752730714
6466,124977.1668174835
3282,167949.1668169609
4474,147773.496328795
138,223824.35855289642
15490,206971.99067979003
11584,218395.3082342546
13309,149316.15345143317
8860,362968.27585860936
14037,196580.56310343498
1329,173135.41829723187
2198,386546.8054435105
1210,334573.13686942065
10076,193513.22253417232
6692,324969.1944244042
6074,110350.2019271006
13921,185990.17034870596
1646,278165.9334483082
11676,193802.75492938358
683,106312.15997153141
4839,126889.8734293266
12392,148501.9253238755
5206,177977.24133563897
9104,346543.0023569674
15554,193860.38379011917
1590,185831.95870190804
7894,339920.35066380067
9286,148938.47678228002
15364,339459.1738392687
8260,282130.1822746373
5746,124848.24209298234
3357,366261.6825941551
4755,180529.0408952873
5896,123153.66429614308
16520,213232.5223418463
8880,268038.6744319893
9321,227993.1030356956
16463,149794.688313487
4861,185987.41036965736
5687,254217.10170911052
2785,347178.31022338907
5571,227550.6625153792
11070,425929.38875556196
11577,229043.91965944253
3993,168189.13040485737
10908,252682.59301046559
3696,194875.24421142106
1755,156921.56279339307
4053,195517.21951036822
11954,303599.0811162467
15294,169542.27704526958
12452,200379.99201634145
2202,142902.9925816645
13564,225206.90239888272
5134,206226.43243161138
7447,126828.73669546076
5929,137804.7924341543
16714,176612.5706280333
13005,315925.5803706206
11740,219346.12172698963
3535,180706.6375544336
11837,239250.02299290433
7382,213368.34674835097
16709,225700.72587258526
5908,207301.79392088336
16333,186422.3463117254
14776,241243.28264857433
831,181385.0613263885
5944,179748.99394091743
1764,305298.20004289265
5782,141744.95435496757
7091,298627.62088254245
7871,188399.95807731134
10449,155123.38887679685
15137,119232.84150446756
2181,310851.7991665892
8667,325880.62800622167
4207,255773.70059507468
3528,188406.88394689586
5611,129871.00497535431
5894,180292.9829097542
14255,166271.87366141684
16064,134331.71336103362
5076,214364.73092744788
3537,79489.27454171969
6369,119909.09627411397
1938,215842.24999151294
11844,229257.88589841314
7717,78860.1550546471
3800,398634.3874572963
6897,201192.65661722378
255,259514.89176850842
607,199627.8017247857
6368,277960.3877368806
15211,236548.65468851893
13229,154834.35777924422
6091,264538.472523705
14260,200295.27901000687
15104,152966.50400375033
7378,78949.53810845231
12575,163830.0045267396
137,171289.91716035278
14572,215162.34908479173
12530,168934.38701030173
512,205483.40340574848
7251,318179.4292258042
4545,375421.9803969513
14928,405898.66065021337
3934,180553.29520551497
12097,355137.53785809374
10979,212025.35289001052
16455,267744.1353852092
4190,146950.85883091585
7577,260352.88744890352
11609,294962.69648586935
2346,209547.6189181233
7363,343294.8764041675
13535,183838.16020886548
9864,202450.03494773243
16645,305421.12721830275
2689,359375.52913065697
5994,131509.6406108182
14493,268097.82576026197
7391,183122.44268513826
13674,247831.02242825052
7137,271000.2113426595
5438,189429.96151510323
10693,256637.27022399483
9037,346219.8119451721
14329,299148.42480153666
11660,391501.582120376
9734,150054.24845689864
12046,187162.91521013225
11704,252411.81988915073
7843,157055.3255742765
3499,160399.45921234332
16012,78621.95953682046
15759,323219.1989521016
10884,205598.21867175863
9115,138568.21281522227
4066,277787.186206401
12745,181764.18941235737
9627,270543.14715098153
12977,246721.39495632675
7620,143338.86646734332
11955,177123.15788936737
271,264476.12357500923
16091,263339.271172304
2193,397092.1408581327
6190,167443.19496369598
7071,211819.10709841232
14320,102608.11014784762
15578,162241.02043715602
267,170307.0467574231
1930,215530.49091271128
7426,155827.21134210884
13890,186137.3552712971
4176,201029.46522660053
5453,178596.88302252366
5526,243800.67820274687
8780,275277.137976537
10299,184128.38389235
959,390055.01796790236
3458,155293.39727074147
5363,404105.82161025517
9281,167305.58110422
8076,186747.12064034387
2492,298462.96400824207
4746,137355.80313564598
11380,223751.89529914007
10881,213987.1013552459
16392,229290.1489649989
8071,167761.26247672574
16740,127401.20885366014
4846,229658.88670866034
5299,314056.41041863145
2046,244578.0993650079
11623,244595.0275694453
6539,137721.695573279
12234,196188.32020724338
14240,171257.10834047143
3443,150487.09610367226
2127,209802.54373354156
11259,145014.9684925184
7889,154718.2737650137
16655,248685.01988462883
15790,155851.909636903
3686,122032.85739248505
4392,156869.96317508697
3103,252060.37366224133
7047,184664.8042376768
13014,319108.667750887
11269,417061.6664559223
4304,372633.0687897219
13513,205820.39021817222
12969,112328.60384239089
6966,205722.57449601605
8883,114709.15481412735
6064,197457.86323541804
12341,198637.18907710988
10107,320986.6244992579
130,171650.39362128003
2406,353576.9914656703
6089,290360.62700450944
316,147467.11388035442
15812,268420.0455916501
7053,368257.70759862615
14691,301222.507228771
11881,172894.073864911
13503,177130.2186627427
9569,188995.1435269054
9846,297017.81982808834
14415,197761.9727490624
14873,193098.50611538338
11180,311284.3924724194
7256,190129.4508870168
3721,216307.63936022125
1211,217076.40600412956
14887,238294.90575049422
16220,391866.79432866455
15451,192658.86533430126
1602,212541.31421783508
8917,292508.4232795923
15595,129572.92237462777
15242,189823.65704007968
3957,250297.35159380827
14923,105069.50532522857
3087,159145.84899831263
12959,416440.32799324417
13631,165872.982485946
12704,292378.87816232844
15197,169472.88131157652
12599,202661.0921789755
8761,197348.01138190797
13013,175911.8860112264
3464,207684.10046661418
2366,148322.02443793154
10845,183769.3651062661
8092,189620.64607721928
10528,236693.22256510222
7132,183239.19361485177
8958,180550.65302548188
7959,138824.36361858135
4847,226470.98127597687
1477,350970.18257219804
8264,332747.9200758916
10048,145032.91379110265
10492,265683.26318016736
3859,406260.8006459687
8676,424127.4236836545
8146,248730.1400826472
1619,277217.7007011699
12609,138175.42360218827
11001,204010.92515305363
3644,218832.70494888342
8362,262805.1580343995
537,145894.5309582238
1298,135971.90706877093
1023,284813.9757399841
8659,234441.02057049295
11538,213006.43985455178
16036,158152.33264604854
2392,318815.8647621475
12099,341618.3626096421
12935,149355.47251160373
1050,157533.84193915734
3068,252231.9519549668
2083,154830.87058950184
7652,294305.6685135358
8696,184313.9454571011
11183,392303.2542163865
11386,158700.68547755762
10752,390099.1585463415
3371,315347.3944282993
4149,191905.9639651604
16775,177427.91986470908
12187,159073.65463817382
14421,252584.4331734065
13693,226792.70973886378
6560,231613.30105778624
3497,195209.17921474628
3396,161596.1595971137
1223,214332.41507305592
14796,202185.64742895818
16190,254858.99844390168
6060,247287.55104583476
10111,197459.25498640555
10983,180272.49856166105
11228,169085.81560650558
13208,278038.6453060745
525,411727.5389110888
6923,172324.5106155745
6785,173563.42985542252
3731,247158.20641360947
16577,220613.31306745697
6518,202098.53420423105
6610,174487.13666815154
5509,126511.12463182435
9942,242760.74807354205
10148,237484.4825898154
5351,150179.16226909915
11029,189456.96864796322
6561,147175.15382378225
10056,158817.97575233958
13913,171536.5344003069
1906,166239.27005197297
5081,181706.71899775273
6341,316334.1902474698
1859,181059.41580744283
3336,219410.6963188494
14163,142737.24965062758
6204,362655.45585574576
13285,221250.97029908356
11492,224385.85175101482
14596,105565.28147737272
4696,374937.8889774119
4771,278728.8958013669
11296,136705.04833301043
5851,172667.36446691892
2850,214476.34894547783
10011,170363.69247218416
5988,174340.0337588182
2316,78731.3543227219
3211,202035.3515316466
13525,151899.00211954513
6383,148208.33454241988
1420,175854.92758800054
11748,255375.610244972
4222,251026.5788310813
8363,279175.0891237803
4412,226105.52602245708
14384,162357.0108490517
9844,182056.09321474883
9315,220892.8993135445
11604,223893.20607945844
10644,278859.3944259307
12995,177414.98656875893
16615,323999.021549172
1959,215275.11013413244
14562,194698.92645019435
11934,201023.83391107543
8494,227463.90130182297
4255,241713.9379350659
13000,183221.2770783301
2461,207175.3770397476
13661,213730.39851137693
2886,229907.49781273742
519,184830.57261345044
5440,195583.0040841284
10353,161686.98099384137
12305,190505.65447070778
2983,229993.6748539954
12032,196701.31793679635
743,265200.64965064806
8250,136166.76737962035
7890,162019.74464464583
4722,405422.6266388492
15358,187441.78134063727
4183,184630.91715927876
3970,272767.30613456084
303,187266.03264469697
2207,241920.70463337124
4022,212980.6972315769
1132,177688.86072058036
12278,181060.92467579
9280,142861.41201786578
14940,341571.48229327024
6413,175827.78793025226
15213,340241.9723437071
9656,253159.38372535125
12036,269060.51856539666
3151,189963.62501016416
15530,171944.00105625813
13263,133345.0202993845
6750,177465.93893614147
11488,394738.3780100258
9532,170642.41568349046
8462,183292.81465966578
11494,392175.8025454206
10270,111066.70880002105
5476,105598.08851012395
12486,377828.0528478811
5501,120577.67788854356
15871,328774.24119294266
14733,174512.5841633707
6103,236166.528016063
7911,217937.8118124334
4359,265830.09043153556
9595,176722.02450772087
13851,292848.20018298
7854,175340.58669981817
8684,175676.3260696263
15239,238242.62309877042
10012,199880.4850273343
14995,323619.912074285
9791,172265.4628204824
5567,218250.11780564405
10883,176254.9456423476
25,174131.13684409007
939,169188.09939521214
9919,190830.66535291262
6321,238243.12705994942
16767,362445.71219319315
16464,104124.1339058192
3170,187527.90472203773
1522,135090.9391222093
5138,336035.8481607178
797,147453.18774121863
14586,78605.51232400042
2872,210082.34472548068
4259,216066.68823961797
16616,269119.51463583036
16512,180241.92430263985
9663,212032.44405491633
245,193657.1047103187
16369,188826.36691752798
5254,365651.0399644026
8672,140421.95754512353
8004,209320.74058431442
3109,257551.46463463374
2588,322179.6285244292
8814,330564.1485888506
15888,142945.15869201827
14668,132094.99019254936
13432,378539.70152294467
7981,78731.3543227219
2048,215357.22639040826
1667,159913.80291533985
2349,109639.33016634833
6136,198879.39682280767
8166,185206.94066746067
1709,369028.36073716835
14649,179264.6598651597
9187,225487.6771067803
2927,191242.06378811673
10220,171018.40649218086
6331,331759.4369402474
7044,176957.59948578294
1736,139789.9170112207
1840,78838.33020060541
4852,209293.79168120495
13311,169304.98441916
3330,182904.0993842142
7004,362963.5091219755
12472,183668.1986015091
7664,176432.61005266028
16537,239913.3100684911
15032,398402.8459464152
5325,233965.56909851733
800,224523.28784444026
1438,134554.81371519098
3953,151127.21774494028
7135,309892.2628737783
10371,150667.7934428638
709,124692.82330788692
4836,281851.414909879
14709,224298.53328216178
2216,264070.152717606
11948,233884.6356487354
5221,256085.99001330705
159,291376.0719170669
15775,174220.49269696444
4818,208949.7668902209
10222,240456.91777697287
9867,210367.72598043957
11763,349889.17780686525
511,157422.33777977858
9337,172542.6967166628
15529,272507.2059333357
9134,181103.9083342097
2759,125180.15906252267
1458,184639.22942677754
13261,200298.83785436157
11772,148633.50248769752
8107,262203.6460652927
13847,184028.7953505613
14414,401792.1969155618
12833,142228.8612570422
5282,301675.15623088024
13760,273648.9491372633
430,192338.90845219622
12580,174834.41790828112
10985,403301.56482046266
14321,138151.49531849686
15960,333352.791489926
4803,220048.91020180873
6741,146155.61708605918
4046,184159.13300014197
5060,252733.3642383447
9593,304895.7036474945
8088,247000.25728039502
13888,184015.48916768757
12065,257855.1389061714
13336,186685.2875440161
2449,160988.09593663574
7499,275820.3263420281
11082,141096.38624296873
211,127745.88868552247
11469,146754.22264855637
5452,152163.38797081748
7732,186851.8427493713
10080,211782.30151587698
15088,148412.7486146049
6112,204418.7886792577
7903,258912.01863615637
2249,148627.6449225559
79,189292.51818621327
13941,148682.5530303615
6693,196532.56873872876
1156,310907.95256672177
3877,171856.2149095327
2864,181742.71237099
4519,127391.71629728077
4712,174376.94479815543
4642,177986.50335318767
4766,180964.5992318925
2429,253514.05289199296
12013,224728.38917567823
12309,205217.67551113275
5505,126599.99829004066
13711,171659.92278264082
10483,325281.61988752184
1648,244150.8152085273
9391,205271.2921131385
699,212763.20215249577
7034,304159.2461056039
10415,332816.9095033186
839,194000.0677933388
7602,202251.07030697062
15682,258504.85335932844
16354,358989.1660376088
13686,171442.29841525375
5026,199441.35665041802
3081,279471.07934131916
5009,170380.26359604433
4173,280853.1306303643
3228,167400.45612757726
15482,290094.432819443
5700,206081.94154577385
6252,171068.85728611037
8207,107151.64056445217
2984,145553.27782013844
3507,407647.88024580246
15950,78949.53810845231
13377,250454.93234415416
15594,209406.47582358465
11798,215598.23002528335
13493,162471.78802760667
4976,205144.4443919474
3771,180057.43259114932
1107,162817.32265636462
16171,328506.81589608605
15257,186772.660492446
6221,197499.0357942798
4936,206323.11098247222
6343,178751.7900734291
16109,182926.7390378671
15352,182437.56263376772
9489,191285.12806339338
14029,220009.0226659852
4879,302630.8090794745
6828,143002.66398353866
11950,111702.44743362941
14964,162333.38164003196
9074,157954.7970340288
10514,240183.23371162283
10702,185811.42910100185
3476,184126.44105692394
15469,317147.7270235959
5608,183640.9512378183
13446,395713.6782144662
1683,199729.61429101956
6759,109096.52045335043
186,225444.69766364482
7822,79365.81552159938
7017,341737.6426493573
1944,188940.7232457877
10515,261131.77860781003
2824,250275.89253953967
3649,186051.05921799396
8228,214235.85660832573
6599,355494.1953207425
9165,173952.63138580933
12316,432850.4101754444
11720,195550.2846133439
13943,170740.19647061208
15315,134501.24618939974
14812,305432.61569576664
4799,284677.33528869774
2600,266740.1647315136
5724,117633.1602614723
3033,348322.7473160305
2985,183172.91814125772
8885,166158.34171879853
12691,229035.11899322327
15079,160173.77912806877
14599,166915.62557362922
7681,264222.50724477926
5849,172614.4789431529
675,198179.78357852413
4343,165178.23430393476
3122,186759.03630853284
16602,203578.67875723363
2211,183002.5163849562
12965,153197.6423977092
11016,79365.81552159938
15756,171943.34843778584
16151,151401.83105226146
10746,130200.54960960257
14130,169270.18232319958
2231,190828.45220795897
12325,169225.0231072996
8949,298631.9497600457
2859,133342.43323294047
6797,226616.8269069014
5793,257181.0801796869
1000,296970.97438541404
7364,164212.91045738335
13802,243786.9460342618
12755,298666.4697126847
10782,187425.47279695273
13169,111052.60093310912
9007,312731.574989529
2118,194500.67959109336
14517,196383.5632941187
3001,161019.51906099153
11913,153985.66749364042
4030,223395.13729979715
5323,174559.6726864007
3572,145890.1558720063
10290,168697.32754166197
15321,270762.3788798667
12795,167779.11638997978
8845,267102.2589726881
14559,213144.82885813146
1435,294214.61817789095
6180,196955.3974750611
10590,180502.66105164695
3889,158261.07576991292
13160,198179.4430269784
15254,200655.29418340942
2436,170913.48043927748
1770,243006.6821917474
912,340318.0794670715
12385,153933.51312027738
2188,170846.687520478
13444,324892.2326812431
11487,260939.00567598295
14836,288254.3296705909
4923,102651.25882622095
15779,133316.0064896209
8900,220790.27589174508
10932,184988.65162087674
6085,211237.73534327873
6762,123638.22694454962
1005,365287.8867211289
16552,176128.07052254092
13248,273224.5139972837
6580,164663.26985779582
10706,240811.86028920132
8539,157954.7970340288
10743,417051.9489202888
9243,115602.37699438514
10609,134728.54098398023
9638,153743.04824225127
5399,259231.2894183143
1222,322657.3036190474
4124,213110.51363657153
2131,201525.35877384947
12869,324995.7940337419
7899,151459.05663884978
3251,360539.44436108373
11088,207833.8808455898
14653,263888.60232709476
3010,258866.88188113627
12160,211913.50852513764
6288,250042.35842429323
14890,193411.53327624276
13437,205296.42116536692
2385,194829.27447090135
16650,174254.72915569838
10159,190203.01192763253
7940,260181.997677912
12953,386043.79909910203
9803,303253.05739951885
14247,223866.9540860761
5251,141275.39354106324
14337,237589.3814785185
9967,178438.9639227462
4618,134193.7940008534
15378,420961.2902526763
8963,205587.09168477406
2472,201862.75263639312
8736,124331.8590169072
14823,122052.56887831425
8675,183978.6161056998
13596,133516.56944708325
16487,142126.33310254654
12629,232170.15258748212
11965,197072.757218933
4136,347456.81616036175
13012,160700.57210814764
5309,211344.28910483024
517,378484.4786329668
9553,157589.25499269555
10120,167922.66919062447
5991,291190.8516942377
9862,167642.94793938496
9420,183093.59024767196
4968,223326.30083889765
11904,327612.38968139776
15824,173998.3616241004
9365,164907.36650287686
14879,187176.33034822415
8205,247368.84595843588
15184,134212.96136180573
1918,247361.1906303668
16013,275067.0603455463
9802,186902.88079325145
13752,255379.41186500492
16156,170669.97481829673
5194,109413.71194879379
2746,369959.4955824045
15982,248735.92098359935
5605,190147.32177975134
8288,241398.45559069223
5707,301365.72429530555
7933,176133.87920651757
8324,299938.0527929313
2506,150826.17769931786
12293,158034.36126582383
10551,178268.5750722757
5346,349552.7768087702
4197,237838.88724927467
3237,142825.36312808382
3390,165616.26178339208
9751,172984.62594859078
1391,256042.1890846905
1928,207877.9190864909
10992,247717.82689877276
6792,388892.7815029227
5663,184752.48593695764
13280,230926.19856087686
5218,122167.25183161935
16748,251789.36789695724
15835,174893.79565503635
14850,193323.93567602668
1359,171744.2906658389
7428,203119.66722497914
4201,79489.27454171969
13089,125003.13075616867
7182,171010.11961809002
1467,405437.6528425354
9829,209813.82687843603
4344,211062.33015980243
4129,153379.13885394495
1905,177159.28489117537
93,349387.61346205673
8320,180384.1806222158
12070,196121.5251210139
8290,194872.97508726126
11005,216060.27375108056
116,283639.3161333096
12275,329942.09070139105
12588,381408.699272861
11378,157684.09550240086
10961,214961.23760861435
10251,220126.7537930547
1152,236872.01666694024
12167,177132.93665822572
11569,209860.42093705788
4141,366713.72618726344
7614,144765.69094416627
13805,110019.4373091066
14680,167752.23685500686
13543,394814.8343867839
6786,187132.14502996556
13529,176026.03614257445
9158,102881.23560621776
5360,207491.907572729
6098,262224.1388607398
11174,169085.81560650558
307,181330.37399047564
1892,193194.61108985994
6948,327490.91066118615
2227,156893.602834219
12790,276319.04604893574
3653,199014.41588551656
2912,251249.37906027876
16735,159822.03266446516
5446,176515.24514328048
8532,219401.38745561353
10311,333512.84645636566
10051,184935.90428844403
918,157293.9041601501
2766,140702.37257722105
734,225984.56198074404
6882,317151.3765061817
15971,176757.60169811084
1735,309007.0491241739
442,179985.41617520995
7228,248116.1051768703
507,203297.41051733255
8461,260190.12948333684
4514,286635.7353359789
4133,120500.65882821938
14803,182710.9990209719
14297,253697.76704692765
9924,280929.4103092856
13797,263720.2291487886
8497,270434.64015306515
8729,129143.08350358607
16046,159924.25270078983
15087,190293.22063516997
2874,179649.3589434441
7415,192984.87704497465
13893,193670.89393518932
12611,134170.10628716837
7779,252399.19569083632
8221,186100.48938565035
7790,162956.59635163087
12728,390510.4769948417
3372,180022.05990241104
12845,191810.63532483543
13107,283566.8459625629
2475,240979.25751931765
5820,167665.21276239594
14505,108755.55835313379
382,166288.371831192
1339,179806.81607808027
4940,217834.0606398895
1481,79489.27454171969
9025,331478.8223781235
14636,172751.998632328
10668,151410.65419885344
2025,209720.27260817963
2910,176265.87819275275
5836,189209.00650473443
3444,145082.78639087096
11165,208908.01254524756
16000,193895.72239825918
5281,354641.8856411485
15350,277557.77080977196
7321,219642.5328346523
2863,256384.83316273318
3563,164684.5915903188
5094,226232.27619707177
1027,271017.2354193472
7953,305267.1219551427
1788,214990.99135377738
11061,188800.79941736712
1839,297869.1631034157
7766,192170.78036530982
2250,223152.2354270676
14701,152400.94522284833
13149,247026.8279648181
14040,186907.4569346813
13370,240945.05659420457
9312,420515.95929815294
10493,158312.3156375868
11985,213893.12665675112
2698,215267.03843403803
4659,148364.63694527023
3002,152211.32857000304
4795,202394.46703639757
3986,132487.93245971508
1753,402055.5771695522
6681,198897.78575418793
14801,196622.6954404847
14252,276466.2847992547
5017,140131.0501392142
12267,265352.0646915696
10681,169710.59427460912
10800,173383.78413230975
13910,151026.75234858162
355,211519.49022896885
12255,162394.706926286
10435,212742.57603006845
13840,273079.92092188983
7656,373136.0860877183
1659,190716.18592803384
2333,158591.81062432064
4580,287897.05275702005
12699,79276.43246779416
9974,186872.61555943594
14083,281521.69062398205
15347,306986.05239028635
1473,339738.8447018757
4984,264694.579572783
9203,186209.46203798865
5806,174450.46259102624
5590,182098.4462978769
4509,275956.163415348
763,224886.03916184613
3067,265266.0723514672
1143,305799.75235186133
15403,210393.4746086834
10793,136375.8525807504
4849,78663.79612295836
10717,192748.06561655307
5430,183168.84269305514
5874,400680.7794450226
11286,193782.5731323021
4407,123221.70050621187
11998,235309.6425025466
1131,250769.58646757744
11920,230925.9872987606
12404,327676.9951673283
6552,191727.2575332564
8459,195036.2203056423
4704,224657.3253670973
13883,189827.15481698318
13830,171184.62695948043
13273,228323.99797566314
11323,142658.37524276052
13257,117399.60686585015
15846,188112.74925578907
9132,319040.59284177795
2909,78621.95953682046
15927,175486.9113492411
16500,271524.46158790257
15974,172563.42473426976
1278,183566.49982186916
2893,186593.45416155242
16128,184896.7971408023
12794,225780.81702576502
1341,314137.38681171514
9219,213538.42750646084
2982,181385.3844041534
3113,161091.16416123087
14358,181987.8287581025
295,180015.21289101784
732,309079.1495343493
14926,160936.08399914074
9155,430007.4072876583
2045,182452.5580788362
3879,314467.79570753477
5361,297370.14521380636
9750,367040.92621585965
1711,204710.41874015649
13269,164295.32108965493
7020,180376.56111074862
832,169703.04716861245
4009,190858.92690437078
5184,335629.4080701291
13844,172172.02504820572
12471,263238.0357823068
1294,206999.27896178074
6058,258118.04612151784
15614,125874.09478321607
7214,262039.32676575176
9841,242437.17455060006
4639,222030.65603934586
5018,191425.20584129172
1139,181919.9238207745
2896,110339.82415432837
7987,192325.5394885458
13272,247579.96361643058
13454,180274.33608264226
14287,163676.27130573115
414,290699.63996900024
1524,109565.78041517566
5818,134097.6797845912
973,184711.0317195912
2888,272658.6666048626
6269,347066.2372064015
7343,157179.59038180974
14834,201462.09500820132
10672,330390.19524931954
2595,235294.77404881842
12843,185179.86143532093
8973,125495.81296007101
13539,394890.9903998994
12351,124957.98800017739
12322,181359.3467068712
13659,421684.776401304
14758,140969.8199659696
14157,203765.08642678373
9874,141393.23607503087
11513,140625.57958375348
5034,180438.63297027576
6779,296397.18399551604
8009,310395.22412065126
891,289958.13415531773
6663,198688.22683886095
11506,246712.12848307262
4740,263167.2305181218
9254,302419.810008292
2609,207486.10633797263
13601,130132.32095649972
3862,202485.85894550168
16490,242315.22279663113
8819,191179.35361263287
6836,191692.69778967384
16232,180409.58314098002
15988,152594.90314799116
6009,189013.06271812014
15339,152772.74013389676
2953,123677.473254968
8340,214450.20998057493
8723,210341.16291427184
6760,221365.7229904379
7960,143066.8544378788
13358,324977.58634905
2009,79489.27454171969
9977,208436.0200969726
12445,290766.635290087
11130,249821.7853637484
9205,359082.52048093
9078,235243.1557299544
8317,168298.26153313086
13108,268767.9216819542
15196,190443.1119740271
12406,150346.90824655144
5946,129010.55943897861
5538,249477.51212171954
16264,224755.88063408845
3752,241203.9696807913
13995,181930.3491001825
181,245705.35492595856
13304,195375.95181007707
4262,207338.79916624335
11552,209855.898846459
817,385339.3620338222
1198,207594.00418691267
16535,79865.44104478267
450,190441.7463543282
13207,183342.85623707867
1551,198047.36549200685
250,226898.78872252384
11528,180286.0847790505
16350,172620.86842105378
4573,147222.0139851297
7990,410508.6695258582
2372,195531.67983795927
193,193300.5049721069
8713,230945.59169390515
7617,303665.7879818396
1215,132244.6339345252
3107,207998.77220317282
8756,120802.67650870245
15942,147911.07311733929
7540,320886.5824056992
14629,145661.214146276
8109,211220.77387203157
10816,418190.2811561432
10205,341331.680234029
4462,192322.64602772743
9908,170748.17380853498
11376,218128.1398502302
16108,241826.76233100044
13832,160789.89425456873
3744,226193.35717526719
15265,156580.2628530217
5422,391658.9947347513
2941,207910.5435071011
15866,157311.61102337705
15172,322710.8820547684
15904,217895.56233311194
5679,250606.88442601918
5825,252450.517718086
3958,285611.211834138
8591,270541.2375532984
1475,331027.0901426276
2397,270986.2504650111
12419,238565.62176471594
7533,163470.55622203185
10339,248437.9466941045
8760,162837.6971156094
13040,143862.76513796407
5620,165862.0998192468
4840,168430.83008982745
10464,177688.56033328432
7543,184338.33259078406
1320,106226.69679660849
2272,160319.65379851926
6550,120356.40613045591
4518,272314.5886733853
2340,275422.44218100136
1484,180025.84267874554
1233,176528.74609723288
12897,278181.95556303975
15344,182960.02805681207
7061,199956.58013238315
13807,289206.23139406845
487,182492.53835465744
12297,201290.99926039123
13452,195605.63134485678
5624,184101.71033639406
4483,123281.58247235465
265,183435.5055837619
503,238569.06070640497
8919,262019.59296304415
3102,133241.98761039937
5190,344190.3393060525
7699,198300.4386169352
15080,224182.8450344033
2439,271098.75108663307
4387,234297.70609959326
7427,158652.31068354112
16056,173954.6439180137
14546,305680.91126026126
12353,185514.4351609822
6991,122628.02856428633
18,253440.40338294138
459,263663.9193068593
433,250231.95714521644
12001,351916.7622330894
4428,119097.84078817049
2650,148141.08869697797
5652,175250.14274884172
9455,374940.38890166586
469,279318.8484900553
14997,181412.36914264425
624,148401.388197055
798,211682.42818682044
12317,209770.54512605062
9011,163606.70285367937
2923,399375.1549645095
7130,155547.57026509766
1616,146211.04267338177
134,227675.31698792998
7463,355118.96218744555
15732,322592.5592297742
3275,253468.2141416037
6621,196572.30215450472
10570,201830.91902143467
6105,158210.93596955066
6858,250443.13976000858
1929,214282.33415009445
14583,130371.80339723571
354,200971.25437539056
6378,138163.36501840886
13192,78731.3543227219
3602,400947.22224927344
9148,281182.1769180849
5459,271836.8980662726
12800,236487.06091910828
11077,228197.48811250497
7301,384660.33963088103
10775,330610.98654103046
15009,162642.62233369373
8770,292723.6128878321
9996,300902.9768290838
6810,151550.88081613966
11364,249086.0038558101
7252,136968.6631774746
5910,236660.3029449819
13187,240206.11510734924
14678,186427.48126786805
426,189134.69024806435
4099,215150.68487287144
13496,236050.67978849763
8005,220977.21903326828
9467,292887.66641008796
6732,168071.38921287307
11617,167910.72951157036
5439,205927.75958212942
14195,140967.78271679813
10131,288788.8173133963
12788,150401.19568419957
13988,397757.5570268905
12153,268029.61008509446
6270,253470.2297144861
10988,165561.87735369863
8,334131.05936083297
146,258748.1743002231
3764,399671.2080303016
5118,405636.0365152017
11023,185612.98340617045
2951,168482.45942011144
10101,191367.44257250946
4729,191186.08528727322
8148,175405.96919535502
15305,401956.8155822426
8325,190134.48107101035
1935,384232.33634020947
2839,193789.5626734401
1845,152579.2493485373
2842,204944.05635536998
14019,193403.1392512158
11188,225727.93164615694
15199,147116.11114302182
12563,179484.88049641583
5231,258958.57785527525
7555,196647.38155473061
10436,199784.6285401416
14610,289859.93238682335
5912,245119.98878291398
12443,239122.80649389516
15918,151803.6833075162
11051,332092.2300292476
2714,289303.37783255515
10766,248620.4648108013
15508,178057.70601652292
12118,312936.3254133766
9160,176467.3205603925
12019,189894.49045400778
12062,250515.42479953985
9176,377943.31016634003
6135,302145.25737251603
6563,151031.2662944298
5962,180059.79741334476
5783,297618.78283623885
2580,188892.76659458797
802,251067.6835546017
956,306371.81211077346
8690,192633.45343771705
1228,184818.70257740322
15046,296928.7423450359
5603,277621.3646911885
5199,145322.22076095306
3842,166906.35844498005
7671,376546.07616471587
5214,102980.88370010257
4381,390783.03366702364
4620,202169.8224971235
6289,279386.39050367905
2692,356015.8293021664
